TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,TAG,KEY,FIRST_DAY
Apartamento,COMPRA,559000,559000,Rio Branco,Porto Alegre,RS,115,3,1,3,,313548,31-07-2023
Apartamento,COMPRA,175200,175200,Sarandi,Porto Alegre,RS,48,2,1,2,,313575,31-07-2023
Apartamento,COMPRA,350000,350000,Jardim Carvalho,Porto Alegre,RS,55,2,1,1,,313703,31-07-2023
Casa,COMPRA,1990000,1990000,Ipanema,Porto Alegre,RS,323,3,4,4,,313719,31-07-2023
Sala/Conjunto Comercial,COMPRA,170000,170000,Partenon,Porto Alegre,RS,33,0,1,0,,313729,31-07-2023
Apartamento,COMPRA,3730000,3730000,Tristeza,Porto Alegre,RS,250,3,4,4,,313753,31-07-2023
Apartamento,COMPRA,4170000,4170000,Tristeza,Porto Alegre,RS,250,3,4,4,M|o|b|i|l|i|a|d|o,313754,31-07-2023
Apartamento,COMPRA,3120000,3120000,Tristeza,Porto Alegre,RS,193,3,4,4,,313755,31-07-2023
Apartamento,COMPRA,105000,105000,Vila Nova,Porto Alegre,RS,36,2,1,1,,313756,31-07-2023
Cobertura,COMPRA,4835000,4835000,Tristeza,Porto Alegre,RS,389,3,4,4,,313758,31-07-2023
Cobertura,COMPRA,2107875,2107875,Petrópolis,Porto Alegre,RS,168,2,2,2,,313772,31-07-2023
Casa,COMPRA,205000,205000,Parque dos Maias,Porto Alegre,RS,104,3,2,3,,313782,31-07-2023
Apartamento,COMPRA,434660,434660,Cristo Redentor,Porto Alegre,RS,66,2,1,2,,313804,31-07-2023
Apartamento,COMPRA,590000,590000,Cristo Redentor,Porto Alegre,RS,66,2,1,2,,313805,31-07-2023
Apartamento,COMPRA,106500,106500,Rubem Berta,Porto Alegre,RS,38,2,1,1,,313837,31-07-2023
Sala/Conjunto Comercial,COMPRA,123500,123500,Centro Histórico,Porto Alegre,RS,63,0,0,0,,313916,31-07-2023
Apartamento,COMPRA,170000,170000,Cristal,Porto Alegre,RS,51,2,0,1,,313925,31-07-2023
Cobertura,COMPRA,1685000,1685000,Menino Deus,Porto Alegre,RS,233,3,2,2,M|o|b|i|l|i|a|d|o,313946,31-07-2023
Apartamento,COMPRA,145000,145000,Rubem Berta,Porto Alegre,RS,42,2,1,1,,313950,31-07-2023
Cobertura,COMPRA,1383000,1383000,Auxiliadora,Porto Alegre,RS,245,5,3,2,,313982,31-07-2023
Casa em Condomínio,COMPRA,980000,980000,Hípica,Porto Alegre,RS,256,3,2,2,,313996,31-07-2023
Apartamento,COMPRA,519000,519000,Partenon,Porto Alegre,RS,65,2,2,2,,313082,31-07-2023
Lote/terreno,COMPRA,140000,140000,Mario Quintana,Porto Alegre,RS,143,0,0,0,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,313107,31-07-2023
Casa,COMPRA,1190000,1190000,Santa Tereza,Porto Alegre,RS,320,3,3,3,,313184,31-07-2023
Lote/terreno,COMPRA,197000,197000,Cascata,Porto Alegre,RS,0,0,0,0,,313186,31-07-2023
Apartamento,COMPRA,265000,265000,Centro Histórico,Porto Alegre,RS,27,1,0,1,,313227,31-07-2023
Lote/terreno,COMPRA,160000,160000,Aberta dos Morros,Porto Alegre,RS,476,0,0,0,,313252,31-07-2023
Lote/terreno,COMPRA,75000,75000,Aberta dos Morros,Porto Alegre,RS,173,0,0,0,,313265,31-07-2023
Sobrado,COMPRA,1100000,1100000,Campo Novo,Porto Alegre,RS,331,6,4,6,,313277,31-07-2023
Casa,COMPRA,717000,717000,Santo Antônio,Porto Alegre,RS,250,3,4,2,,313288,31-07-2023
Casa,COMPRA,750000,750000,Tristeza,Porto Alegre,RS,280,3,4,2,,313321,31-07-2023
Apartamento,COMPRA,600000,600000,Boa Vista,Porto Alegre,RS,107,2,1,1,,313323,31-07-2023
Casa,COMPRA,820000,820000,Coronel Aparício Borges,Porto Alegre,RS,259,4,4,5,,313329,31-07-2023
Apartamento,COMPRA,239000,239000,Morro Santana,Porto Alegre,RS,48,2,2,1,,313373,31-07-2023
Apartamento,COMPRA,120000,120000,Santa Rosa de Lima,Porto Alegre,RS,53,2,1,1,,315279,31-07-2023
Lote/terreno,COMPRA,270000,270000,Vila Jardim,Porto Alegre,RS,396,0,0,0,,315298,31-07-2023
Apartamento,COMPRA,530000,530000,Menino Deus,Porto Alegre,RS,48,1,1,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,315320,31-07-2023
Casa,COMPRA,2500000,2500000,Vila Assunção,Porto Alegre,RS,320,3,0,1,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,315330,31-07-2023
Apartamento,COMPRA,568633,568633,São João,Porto Alegre,RS,66,2,1,2,,315383,31-07-2023
Apartamento,COMPRA,425012,425012,Bom Jesus,Porto Alegre,RS,66,2,1,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,315388,31-07-2023
Apartamento,COMPRA,1919505,1919505,Moinhos de Vento,Porto Alegre,RS,124,3,2,4,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,315407,31-07-2023
Apartamento,COMPRA,1854429,1854429,Moinhos de Vento,Porto Alegre,RS,124,3,2,4,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,315410,31-07-2023
Apartamento,COMPRA,1884000,1884000,Moinhos de Vento,Porto Alegre,RS,124,3,2,4,,315424,31-07-2023
Apartamento,COMPRA,2037608,2037608,Moinhos de Vento,Porto Alegre,RS,124,3,2,4,,315427,31-07-2023
Apartamento,COMPRA,2278776,2278776,Moinhos de Vento,Porto Alegre,RS,124,3,2,4,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,315428,31-07-2023
Apartamento,COMPRA,120000,120000,Hípica,Porto Alegre,RS,43,2,1,1,,315461,31-07-2023
Apartamento,COMPRA,420000,420000,São Geraldo,Porto Alegre,RS,80,3,0,2,,315483,31-07-2023
Apartamento,COMPRA,220000,220000,Humaitá,Porto Alegre,RS,45,2,1,1,,315501,31-07-2023
Apartamento,COMPRA,195000,195000,Floresta,Porto Alegre,RS,30,1,0,1,,315527,31-07-2023
Casa,COMPRA,380000,380000,Cidade Baixa,Porto Alegre,RS,110,3,0,1,,315547,31-07-2023
Apartamento,COMPRA,3120000,3120000,Tristeza,Porto Alegre,RS,193,3,4,4,,314022,31-07-2023
Casa,COMPRA,840000,840000,Ipanema,Porto Alegre,RS,167,4,4,2,,323771,31-07-2023
Apartamento,COMPRA,250000,250000,São João,Porto Alegre,RS,80,2,0,1,,323779,31-07-2023
Casa em Condomínio,COMPRA,160000,160000,Agronomia,Porto Alegre,RS,67,2,1,1,,323793,31-07-2023
Apartamento,COMPRA,420000,420000,Jardim Itu,Porto Alegre,RS,76,3,1,2,,323799,31-07-2023
Lote/terreno,COMPRA,145000,145000,Mario Quintana,Porto Alegre,RS,250,0,0,0,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,323836,31-07-2023
Casa,COMPRA,1060000,1060000,Petrópolis,Porto Alegre,RS,200,3,6,1,,323883,31-07-2023
Box/Garagem,COMPRA,38000,38000,Centro Histórico,Porto Alegre,RS,12,0,0,0,,323896,31-07-2023
Casa,COMPRA,645000,645000,Camaquã,Porto Alegre,RS,133,3,3,4,,323899,31-07-2023
Casa,COMPRA,799000,799000,Santa Tereza,Porto Alegre,RS,200,3,3,1,,323900,31-07-2023
Apartamento,COMPRA,270000,270000,São Sebastião,Porto Alegre,RS,45,2,1,1,,323907,31-07-2023
Kitnet/JK,COMPRA,135000,135000,Cidade Baixa,Porto Alegre,RS,20,1,0,1,,323916,31-07-2023
Casa comercial,COMPRA,692000,692000,Hípica,Porto Alegre,RS,357,4,1,2,,323917,31-07-2023
Apartamento,COMPRA,320000,320000,Teresópolis,Porto Alegre,RS,71,2,1,2,,323959,31-07-2023
Casa em Condomínio,COMPRA,852000,852000,Hípica,Porto Alegre,RS,224,3,1,2,,323976,31-07-2023
Lote/terreno,COMPRA,380000,380000,Alto Petrópolis,Porto Alegre,RS,600,0,0,0,,323993,31-07-2023
Lote/terreno,COMPRA,260000,260000,Jardim Carvalho,Porto Alegre,RS,150,0,0,0,,323999,31-07-2023
Apartamento,COMPRA,215000,215000,Jardim do Salso,Porto Alegre,RS,58,2,1,1,,324012,31-07-2023
Apartamento,COMPRA,116000,116000,Campo Novo,Porto Alegre,RS,44,2,1,1,,324032,31-07-2023
Apartamento,COMPRA,420000,420000,Partenon,Porto Alegre,RS,59,2,2,2,,324047,31-07-2023
Apartamento,COMPRA,167000,167000,Glória,Porto Alegre,RS,43,2,1,2,,326187,31-07-2023
Apartamento,COMPRA,80000,80000,Alto Petrópolis,Porto Alegre,RS,40,2,1,1,,326196,31-07-2023
Kitnet/JK,COMPRA,140000,140000,Menino Deus,Porto Alegre,RS,29,1,0,1,,326197,31-07-2023
Lote/terreno,COMPRA,199000,199000,Vila Jardim,Porto Alegre,RS,231,0,0,0,,326200,31-07-2023
Apartamento,COMPRA,220000,220000,Passo da Areia,Porto Alegre,RS,40,1,1,1,,326207,31-07-2023
Apartamento,COMPRA,155000,155000,Floresta,Porto Alegre,RS,42,1,0,1,,326237,31-07-2023
Apartamento,COMPRA,235000,235000,Alto Petrópolis,Porto Alegre,RS,49,2,1,1,,326266,31-07-2023
Apartamento,COMPRA,145000,145000,Jardim Carvalho,Porto Alegre,RS,42,1,1,1,,326273,31-07-2023
Apartamento,COMPRA,139000,139000,Morro Santana,Porto Alegre,RS,42,1,0,1,,326276,31-07-2023
Apartamento,COMPRA,180200,180200,Cristal,Porto Alegre,RS,48,2,0,1,,326283,31-07-2023
Apartamento,COMPRA,180000,180000,Menino Deus,Porto Alegre,RS,44,1,0,1,,326286,31-07-2023
Casa,COMPRA,521040,521040,Sarandi,Porto Alegre,RS,223,3,5,4,,326340,31-07-2023
Apartamento,COMPRA,450000,450000,Rio Branco,Porto Alegre,RS,150,3,1,1,,326344,31-07-2023
Lote/terreno,COMPRA,400000,400000,Medianeira,Porto Alegre,RS,387,0,0,0,,326360,31-07-2023
Casa,COMPRA,860000,860000,Cidade Baixa,Porto Alegre,RS,152,2,0,3,,326363,31-07-2023
Apartamento,COMPRA,390000,390000,Cavalhada,Porto Alegre,RS,71,3,1,2,,326377,31-07-2023
Apartamento,COMPRA,115000,115000,Lomba do Pinheiro,Porto Alegre,RS,39,2,1,1,,326389,31-07-2023
Apartamento,COMPRA,139000,139000,Cristal,Porto Alegre,RS,38,1,1,1,,326434,31-07-2023
Apartamento,COMPRA,144900,144900,Hípica,Porto Alegre,RS,40,2,1,1,,326445,31-07-2023
Apartamento,COMPRA,178000,178000,Vila Nova,Porto Alegre,RS,50,2,1,1,,326447,31-07-2023
Apartamento,COMPRA,269000,269000,Nonoai,Porto Alegre,RS,62,3,1,2,,324776,31-07-2023
Casa em Condomínio,COMPRA,198000,198000,Restinga,Porto Alegre,RS,83,2,1,0,,324779,31-07-2023
Apartamento,COMPRA,156750,156750,Jardim Itu,Porto Alegre,RS,34,1,0,1,,324824,31-07-2023
Apartamento,COMPRA,130000,130000,Vila Nova,Porto Alegre,RS,40,1,0,1,,324862,31-07-2023
Apartamento,COMPRA,290000,290000,Cristal,Porto Alegre,RS,64,3,1,2,,324874,31-07-2023
Casa,COMPRA,160000,160000,Farrapos,Porto Alegre,RS,85,2,2,1,,324900,31-07-2023
Cobertura,COMPRA,830000,830000,Auxiliadora,Porto Alegre,RS,128,2,1,2,,324903,31-07-2023
Apartamento,COMPRA,210000,210000,Santana,Porto Alegre,RS,39,1,0,1,,324909,31-07-2023
Apartamento,COMPRA,360000,360000,Partenon,Porto Alegre,RS,52,1,1,2,,324952,31-07-2023
Casa,COMPRA,450000,450000,Jardim Leopoldina,Porto Alegre,RS,350,3,0,2,,324995,31-07-2023
Casa em Condomínio,COMPRA,1650000,1650000,Vila Assunção,Porto Alegre,RS,292,3,5,4,,325027,31-07-2023
Apartamento,COMPRA,350000,350000,Nonoai,Porto Alegre,RS,61,2,1,1,,325030,31-07-2023
Apartamento,COMPRA,680000,680000,Independência,Porto Alegre,RS,122,3,1,2,,325037,31-07-2023
Apartamento,COMPRA,285000,285000,Menino Deus,Porto Alegre,RS,31,1,0,1,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,321894,31-07-2023
Cobertura,COMPRA,900000,900000,Independência,Porto Alegre,RS,163,2,1,2,,321908,31-07-2023
Apartamento,COMPRA,350000,350000,Jardim Itu,Porto Alegre,RS,80,3,2,2,,321935,31-07-2023
Lote/terreno,COMPRA,450000,450000,Vila Jardim,Porto Alegre,RS,396,0,0,0,,321936,31-07-2023
Apartamento,COMPRA,219000,219000,Alto Petrópolis,Porto Alegre,RS,46,2,1,1,,321941,31-07-2023
Casa,COMPRA,550000,550000,Cavalhada,Porto Alegre,RS,180,4,1,3,,321954,31-07-2023
Apartamento,COMPRA,140000,140000,Protásio Alves,Porto Alegre,RS,39,1,1,1,,321975,31-07-2023
Apartamento,COMPRA,275000,275000,Azenha,Porto Alegre,RS,62,2,0,1,,322064,31-07-2023
Apartamento,COMPRA,195000,195000,Humaitá,Porto Alegre,RS,55,2,0,1,,322074,31-07-2023
Apartamento,COMPRA,255000,255000,Humaitá,Porto Alegre,RS,58,2,1,1,,322075,31-07-2023
Apartamento,COMPRA,410000,410000,Glória,Porto Alegre,RS,62,2,1,2,,322097,31-07-2023
Apartamento,COMPRA,145000,145000,Cavalhada,Porto Alegre,RS,45,1,1,2,,322104,31-07-2023
Apartamento,COMPRA,112000,112000,Santa Tereza,Porto Alegre,RS,39,1,1,1,,322108,31-07-2023
Cobertura,COMPRA,371000,371000,Alto Petrópolis,Porto Alegre,RS,149,3,2,2,,322122,31-07-2023
Casa em Condomínio,COMPRA,640000,640000,Hípica,Porto Alegre,RS,109,3,2,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,322130,31-07-2023
Apartamento,COMPRA,189000,189000,Higienópolis,Porto Alegre,RS,46,1,0,1,,322701,31-07-2023
Apartamento,COMPRA,280000,280000,Teresópolis,Porto Alegre,RS,60,2,1,2,,322711,31-07-2023
Lote/terreno,COMPRA,550000,550000,Cristo Redentor,Porto Alegre,RS,451,0,0,0,,322719,31-07-2023
Apartamento,COMPRA,210000,210000,Ipanema,Porto Alegre,RS,46,2,1,1,,322726,31-07-2023
Apartamento,COMPRA,1999000,1999000,Moinhos de Vento,Porto Alegre,RS,381,3,2,2,,322734,31-07-2023
Apartamento,COMPRA,160000,160000,Jardim Leopoldina,Porto Alegre,RS,44,2,1,1,,322748,31-07-2023
Apartamento,COMPRA,235000,235000,Teresópolis,Porto Alegre,RS,55,2,0,1,,322756,31-07-2023
Apartamento,COMPRA,180000,180000,Alto Teresópolis,Porto Alegre,RS,49,2,2,1,,322762,31-07-2023
Apartamento,COMPRA,380000,380000,Cristal,Porto Alegre,RS,58,2,1,1,,322788,31-07-2023
Casa,COMPRA,1050000,1050000,Rio Branco,Porto Alegre,RS,181,4,1,2,,322792,31-07-2023
Casa,COMPRA,199000,199000,Partenon,Porto Alegre,RS,100,2,3,1,,322802,31-07-2023
Apartamento,COMPRA,175000,175000,Mario Quintana,Porto Alegre,RS,40,2,1,1,,322822,31-07-2023
Lote/terreno,COMPRA,229900,229900,Jardim Itu Sabará,Porto Alegre,RS,164,0,0,0,,322848,31-07-2023
Casa em Condomínio,COMPRA,229000,229000,Restinga,Porto Alegre,RS,83,2,1,2,,322851,31-07-2023
Apartamento,COMPRA,170000,170000,Floresta,Porto Alegre,RS,51,1,0,1,,322852,31-07-2023
Apartamento,COMPRA,120000,120000,Vila Nova,Porto Alegre,RS,38,2,0,1,,322855,31-07-2023
Lote/terreno,COMPRA,1220000,1220000,Chácara das Pedras,Porto Alegre,RS,520,0,0,0,,322857,31-07-2023
Apartamento,COMPRA,171000,171000,Vila Ipiranga,Porto Alegre,RS,40,1,0,1,,322860,31-07-2023
Casa em Condomínio,COMPRA,525000,525000,Glória,Porto Alegre,RS,92,3,2,2,,322878,31-07-2023
Casa comercial,COMPRA,1750000,1750000,Azenha,Porto Alegre,RS,194,0,0,0,,322905,31-07-2023
Apartamento,COMPRA,180000,180000,Jardim Leopoldina,Porto Alegre,RS,43,2,1,1,,322406,31-07-2023
Casa,COMPRA,479000,479000,Vila Jardim,Porto Alegre,RS,66,2,10,2,,322409,31-07-2023
Apartamento,COMPRA,200400,200400,Partenon,Porto Alegre,RS,46,1,0,1,,322415,31-07-2023
Apartamento,COMPRA,359000,359000,Jardim do Salso,Porto Alegre,RS,55,2,1,1,,322423,31-07-2023
Apartamento,COMPRA,363000,363000,Jardim do Salso,Porto Alegre,RS,55,2,1,1,,322424,31-07-2023
Apartamento,COMPRA,169000,169000,Santo Antônio,Porto Alegre,RS,40,1,0,1,,322436,31-07-2023
Apartamento,COMPRA,135000,135000,Nonoai,Porto Alegre,RS,61,2,0,1,,322465,31-07-2023
Apartamento,COMPRA,156000,156000,Partenon,Porto Alegre,RS,56,2,0,1,,322483,31-07-2023
Casa,COMPRA,370000,370000,Glória,Porto Alegre,RS,140,2,1,1,,322515,31-07-2023
Apartamento,COMPRA,125000,125000,Santa Tereza,Porto Alegre,RS,45,1,0,1,,322524,31-07-2023
Apartamento,COMPRA,672000,672000,Cristal,Porto Alegre,RS,44,1,1,1,,322545,31-07-2023
Casa em Condomínio,COMPRA,949800,949800,Lomba do Pinheiro,Porto Alegre,RS,221,3,3,3,,322551,31-07-2023
Casa,COMPRA,950000,950000,Sarandi,Porto Alegre,RS,170,4,5,6,,322555,31-07-2023
Lote/terreno,COMPRA,4200000,4200000,Farroupilha,Porto Alegre,RS,436,0,0,0,,322565,31-07-2023
Apartamento,COMPRA,145000,145000,Lomba do Pinheiro,Porto Alegre,RS,45,2,1,1,,322582,31-07-2023
Lote/terreno,COMPRA,300000,300000,Hípica,Porto Alegre,RS,473,0,0,0,,322595,31-07-2023
Cobertura,COMPRA,5001592,5001592,Rio Branco,Porto Alegre,RS,297,3,3,4,,322597,31-07-2023
Apartamento,COMPRA,3334396,3334396,Rio Branco,Porto Alegre,RS,185,3,3,4,,322612,31-07-2023
Apartamento,COMPRA,189000,189000,Alto Petrópolis,Porto Alegre,RS,53,2,1,1,,322639,31-07-2023
Apartamento,COMPRA,142000,142000,Vila Nova,Porto Alegre,RS,39,2,1,1,,322640,31-07-2023
Apartamento,COMPRA,135000,135000,Rubem Berta,Porto Alegre,RS,39,2,1,1,,322647,31-07-2023
Sala/Conjunto Comercial,COMPRA,690000,690000,Cristo Redentor,Porto Alegre,RS,65,0,2,0,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,322669,31-07-2023
Sala/Conjunto Comercial,COMPRA,420000,420000,Cristo Redentor,Porto Alegre,RS,33,0,1,0,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,322674,31-07-2023
Apartamento,COMPRA,311000,311000,Partenon,Porto Alegre,RS,27,1,0,2,,322189,31-07-2023
Apartamento,COMPRA,360000,360000,Centro Histórico,Porto Alegre,RS,27,1,1,2,,322204,31-07-2023
Casa,COMPRA,300000,300000,Passo das Pedras,Porto Alegre,RS,120,3,2,2,,322211,31-07-2023
Apartamento,COMPRA,210000,210000,Glória,Porto Alegre,RS,43,2,1,1,,322214,31-07-2023
Apartamento,COMPRA,145000,145000,Alto Petrópolis,Porto Alegre,RS,41,1,0,2,,322228,31-07-2023
Lote/terreno,COMPRA,95000,95000,Vila Nova,Porto Alegre,RS,112,0,0,0,,322229,31-07-2023
Casa,COMPRA,1500000,1500000,Teresópolis,Porto Alegre,RS,300,5,6,5,,322232,31-07-2023
Casa,COMPRA,650000,650000,Santa Maria Goretti,Porto Alegre,RS,190,5,2,2,,322250,31-07-2023
Apartamento,COMPRA,320000,320000,Medianeira,Porto Alegre,RS,75,2,1,2,,322324,31-07-2023
Apartamento,COMPRA,149000,149000,Agronomia,Porto Alegre,RS,49,2,1,2,,322347,31-07-2023
Apartamento,COMPRA,220000,220000,Cristal,Porto Alegre,RS,62,3,1,1,,322354,31-07-2023
Apartamento,COMPRA,165000,165000,Santa Tereza,Porto Alegre,RS,49,2,1,1,,322394,31-07-2023
Apartamento,COMPRA,519779,519779,Cristo Redentor,Porto Alegre,RS,63,2,1,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,321370,31-07-2023
Casa em Condomínio,COMPRA,650000,650000,Nonoai,Porto Alegre,RS,200,3,2,3,,321384,31-07-2023
Apartamento,COMPRA,351000,351000,Camaquã,Porto Alegre,RS,56,2,1,2,,321390,31-07-2023
Apartamento,COMPRA,160000,160000,Cristal,Porto Alegre,RS,56,2,1,1,,321399,31-07-2023
Casa,COMPRA,675000,675000,Partenon,Porto Alegre,RS,110,3,4,2,,321407,31-07-2023
Apartamento,COMPRA,185000,185000,Glória,Porto Alegre,RS,43,2,1,1,,321409,31-07-2023
Lote/terreno,COMPRA,4500000,4500000,Petrópolis,Porto Alegre,RS,3648,0,0,0,,321455,31-07-2023
Kitnet/JK,COMPRA,90000,90000,Jardim Leopoldina,Porto Alegre,RS,32,1,0,1,,321470,31-07-2023
Apartamento Garden,COMPRA,850000,850000,Moinhos de Vento,Porto Alegre,RS,104,3,0,2,,321502,31-07-2023
Casa,COMPRA,450000,450000,Partenon,Porto Alegre,RS,87,3,3,1,,321526,31-07-2023
Sobrado,COMPRA,790000,790000,Azenha,Porto Alegre,RS,180,3,1,3,,321546,31-07-2023
Casa,COMPRA,420000,420000,Guarujá,Porto Alegre,RS,79,3,1,2,,321550,31-07-2023
Casa,COMPRA,470000,470000,Guarujá,Porto Alegre,RS,101,3,1,2,,321553,31-07-2023
Apartamento,COMPRA,110000,110000,Rubem Berta,Porto Alegre,RS,43,2,1,2,,321558,31-07-2023
Apartamento,COMPRA,1680000,1680000,Tristeza,Porto Alegre,RS,190,3,4,4,,321597,31-07-2023
Apartamento,COMPRA,1484284,1484284,Tristeza,Porto Alegre,RS,190,3,4,4,,321602,31-07-2023
Casa,COMPRA,470000,470000,Jardim Itu,Porto Alegre,RS,347,4,2,1,,321610,31-07-2023
Apartamento,COMPRA,212900,212900,Jardim Itu,Porto Alegre,RS,48,2,1,1,,321620,31-07-2023
Casa,COMPRA,665000,665000,Ipanema,Porto Alegre,RS,181,3,3,2,,321630,31-07-2023
Apartamento,COMPRA,499900,499900,Teresópolis,Porto Alegre,RS,74,3,2,2,,321657,31-07-2023
Apartamento,COMPRA,220000,220000,Santana,Porto Alegre,RS,52,1,0,1,,321666,31-07-2023
Apartamento,COMPRA,450000,450000,Jardim Botânico,Porto Alegre,RS,39,1,1,1,,321681,31-07-2023
Sala/Conjunto Comercial,COMPRA,278000,278000,Floresta,Porto Alegre,RS,39,0,1,0,,321709,31-07-2023
Casa,COMPRA,698000,698000,Ipanema,Porto Alegre,RS,200,2,1,2,,321713,31-07-2023
Apartamento,COMPRA,371000,371000,Vila Nova,Porto Alegre,RS,58,2,1,2,,321743,31-07-2023
Apartamento,COMPRA,185900,185900,Santa Tereza,Porto Alegre,RS,49,2,1,2,,321746,31-07-2023
Apartamento,COMPRA,196000,196000,Vila Nova,Porto Alegre,RS,52,2,1,1,,321752,31-07-2023
Apartamento,COMPRA,235000,235000,São João,Porto Alegre,RS,80,3,0,1,,321780,31-07-2023
Apartamento,COMPRA,108000,108000,Parque Santa Fé,Porto Alegre,RS,42,1,0,1,,321802,31-07-2023
Casa em Condomínio,COMPRA,3500000,3500000,Cavalhada,Porto Alegre,RS,650,4,0,2,,321863,31-07-2023
Lote/terreno,COMPRA,679000,679000,Navegantes,Porto Alegre,RS,236,0,0,0,,321874,31-07-2023
Apartamento,COMPRA,385000,385000,Menino Deus,Porto Alegre,RS,30,1,0,1,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,321889,31-07-2023
Apartamento,COMPRA,230000,230000,Santana,Porto Alegre,RS,43,1,0,1,,319114,31-07-2023
Apartamento,COMPRA,690000,690000,Independência,Porto Alegre,RS,134,3,1,6,,319130,31-07-2023
Apartamento,COMPRA,118000,118000,Alto Teresópolis,Porto Alegre,RS,39,1,1,1,,319160,31-07-2023
Cobertura,COMPRA,700000,700000,Auxiliadora,Porto Alegre,RS,113,2,2,1,,319163,31-07-2023
Box/Garagem,COMPRA,75000,75000,Bom Fim,Porto Alegre,RS,11,0,1,0,,319173,31-07-2023
Casa,COMPRA,153000,153000,Jardim Carvalho,Porto Alegre,RS,42,2,0,1,,319178,31-07-2023
Box/Garagem,COMPRA,65000,65000,Floresta,Porto Alegre,RS,12,0,1,0,,319179,31-07-2023
Apartamento,COMPRA,170000,170000,Jardim Sabará,Porto Alegre,RS,57,2,0,1,,319221,31-07-2023
Apartamento,COMPRA,389000,389000,Partenon,Porto Alegre,RS,72,3,1,2,,319333,31-07-2023
Casa,COMPRA,450000,450000,Belém Velho,Porto Alegre,RS,200,3,4,2,,319334,31-07-2023
Casa,COMPRA,580000,580000,Hípica,Porto Alegre,RS,160,3,1,2,,319344,31-07-2023
Apartamento,COMPRA,267000,267000,Jardim Planalto,Porto Alegre,RS,63,3,1,2,,319351,31-07-2023
Casa em Condomínio,COMPRA,185000,185000,Restinga,Porto Alegre,RS,81,2,2,1,,319355,31-07-2023
Apartamento,COMPRA,174000,174000,Partenon,Porto Alegre,RS,41,1,0,1,,328400,31-07-2023
Apartamento,COMPRA,360000,360000,Cristal,Porto Alegre,RS,64,3,1,2,,328406,31-07-2023
Apartamento,COMPRA,681059,681059,Mont Serrat,Porto Alegre,RS,42,1,1,2,,328412,31-07-2023
Apartamento,COMPRA,4900000,4900000,Petrópolis,Porto Alegre,RS,334,4,6,4,,328442,31-07-2023
Casa,COMPRA,890000,890000,Menino Deus,Porto Alegre,RS,285,3,6,2,,328465,31-07-2023
Apartamento,COMPRA,250000,250000,Santana,Porto Alegre,RS,43,1,0,1,,328523,31-07-2023
Sala/Conjunto Comercial,COMPRA,429000,429000,Santana,Porto Alegre,RS,38,0,1,1,,328531,31-07-2023
Apartamento,COMPRA,580000,580000,Independência,Porto Alegre,RS,66,2,1,2,,328539,31-07-2023
Apartamento,COMPRA,361000,361000,Rio Branco,Porto Alegre,RS,173,3,0,3,,328580,31-07-2023
Sala/Conjunto Comercial,COMPRA,140000,140000,Centro Histórico,Porto Alegre,RS,24,0,0,0,,328604,31-07-2023
Apartamento,COMPRA,468000,468000,Auxiliadora,Porto Alegre,RS,28,1,0,1,,328609,31-07-2023
Apartamento,COMPRA,245000,245000,Jardim Itu,Porto Alegre,RS,48,2,1,1,,328610,31-07-2023
Apartamento,COMPRA,215000,215000,Santana,Porto Alegre,RS,46,1,0,1,,328611,31-07-2023
Apartamento,COMPRA,515000,515000,Auxiliadora,Porto Alegre,RS,29,1,0,1,,328617,31-07-2023
Apartamento,COMPRA,506000,506000,Auxiliadora,Porto Alegre,RS,29,1,0,1,,328620,31-07-2023
Apartamento,COMPRA,501000,501000,Auxiliadora,Porto Alegre,RS,29,1,0,1,,328622,31-07-2023
Apartamento,COMPRA,824000,824000,Auxiliadora,Porto Alegre,RS,45,1,0,1,,328628,31-07-2023
Apartamento,COMPRA,510000,510000,Auxiliadora,Porto Alegre,RS,29,1,0,1,,328634,31-07-2023
Apartamento,COMPRA,797000,797000,Auxiliadora,Porto Alegre,RS,29,1,0,1,,328643,31-07-2023
Apartamento,COMPRA,199900,199900,São João,Porto Alegre,RS,63,2,0,1,,328660,31-07-2023
Apartamento,COMPRA,180000,180000,Azenha,Porto Alegre,RS,47,1,0,1,,329361,31-07-2023
Apartamento,COMPRA,58000,58000,Vila Nova,Porto Alegre,RS,36,2,0,1,,329371,31-07-2023
Casa,COMPRA,1200000,1200000,Petrópolis,Porto Alegre,RS,240,3,2,2,,329374,31-07-2023
