TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,TAG,KEY,FIRST_DAY
Cobertura,ALUGAR,3750,2750,Petrópolis,Porto Alegre,RS,134,2,1,6,,410363,31-07-2023
Apartamento,ALUGAR,3570,3150,Auxiliadora,Porto Alegre,RS,41,1,1,1,,410427,31-07-2023
Casa,ALUGAR,14920,14000,Mont Serrat,Porto Alegre,RS,500,5,8,5,,391784,31-07-2023
Apartamento,ALUGAR,800,600,Jardim Leopoldina,Porto Alegre,RS,34,1,0,1,,391803,31-07-2023
Apartamento,ALUGAR,1005,800,São Geraldo,Porto Alegre,RS,40,2,0,1,,391824,31-07-2023
Casa,ALUGAR,14655,14000,Cristal,Porto Alegre,RS,519,5,4,6,,391955,31-07-2023
Apartamento,ALUGAR,1379,900,São Sebastião,Porto Alegre,RS,44,2,1,1,,392087,31-07-2023
Casa,ALUGAR,26400,25000,Chácara das Pedras,Porto Alegre,RS,406,6,2,7,,387990,31-07-2023
Apartamento,ALUGAR,1780,1200,Cristal,Porto Alegre,RS,42,1,0,1,,388552,31-07-2023
Casa,ALUGAR,7390,7000,Tristeza,Porto Alegre,RS,320,3,2,3,,388898,31-07-2023
Apartamento,ALUGAR,4603,3500,Boa Vista,Porto Alegre,RS,115,3,2,2,,389049,31-07-2023
Apartamento,ALUGAR,1378,900,Cavalhada,Porto Alegre,RS,68,2,0,1,,384716,31-07-2023
Apartamento,ALUGAR,2968,2500,Partenon,Porto Alegre,RS,57,2,1,2,,384736,31-07-2023
Apartamento,ALUGAR,2514,1600,Tristeza,Porto Alegre,RS,95,2,1,2,,385220,31-07-2023
Casa em Condomínio,ALUGAR,4480,3300,Espírito Santo,Porto Alegre,RS,133,3,2,4,,385684,31-07-2023
Casa em Condomínio,ALUGAR,1120,950,Ponta Grossa,Porto Alegre,RS,58,2,1,1,,383158,31-07-2023
Cobertura,ALUGAR,3100,1850,Jardim do Salso,Porto Alegre,RS,120,2,1,1,,383171,31-07-2023
Casa,ALUGAR,923,850,Nonoai,Porto Alegre,RS,49,2,0,1,,383176,31-07-2023
Casa,ALUGAR,3524,3350,Hípica,Porto Alegre,RS,177,3,0,2,,383586,31-07-2023
Casa,ALUGAR,4564,4300,Passo da Areia,Porto Alegre,RS,110,3,0,2,,383748,31-07-2023
Casa em Condomínio,ALUGAR,7624,5900,Agronomia,Porto Alegre,RS,291,3,2,2,,390429,31-07-2023
Apartamento,ALUGAR,1630,1250,Sarandi,Porto Alegre,RS,51,3,1,1,,391078,31-07-2023
Casa em Condomínio,ALUGAR,7950,6000,Praia de Belas,Porto Alegre,RS,251,3,3,5,,391506,31-07-2023
Apartamento,ALUGAR,2740,2100,Sarandi,Porto Alegre,RS,56,2,1,2,,381484,31-07-2023
Cobertura,ALUGAR,2235,1800,Nonoai,Porto Alegre,RS,119,3,1,2,,381631,31-07-2023
Apartamento,ALUGAR,2679,2000,Cristal,Porto Alegre,RS,73,3,1,2,M|o|b|i|l|i|a|d|o,381636,31-07-2023
Casa,ALUGAR,8534,8000,Jardim Itu,Porto Alegre,RS,130,3,1,3,,381800,31-07-2023
Casa em Condomínio,ALUGAR,15250,12000,Jardim Carvalho,Porto Alegre,RS,376,5,4,7,,382937,31-07-2023
Apartamento,ALUGAR,3015,2380,Tristeza,Porto Alegre,RS,59,2,1,2,,383120,31-07-2023
Casa em Condomínio,ALUGAR,1120,950,Ponta Grossa,Porto Alegre,RS,58,2,1,1,,383146,31-07-2023
Casa em Condomínio,ALUGAR,1122,1000,Ponta Grossa,Porto Alegre,RS,58,2,1,1,,383154,31-07-2023
Casa,ALUGAR,12980,12500,Espírito Santo,Porto Alegre,RS,1000,4,6,5,,394251,31-07-2023
Casa,ALUGAR,3648,3500,Vila Nova,Porto Alegre,RS,296,3,3,2,,397082,31-07-2023
Casa,ALUGAR,3650,3400,Azenha,Porto Alegre,RS,275,3,0,2,,389109,31-07-2023
Apartamento,ALUGAR,1465,1000,Camaquã,Porto Alegre,RS,54,2,1,1,,390301,31-07-2023
Apartamento,ALUGAR,1404,1080,Petrópolis,Porto Alegre,RS,86,2,0,2,,390303,31-07-2023
Apartamento,ALUGAR,1330,1000,Cristal,Porto Alegre,RS,50,2,0,1,,390355,31-07-2023
Casa,ALUGAR,9340,8500,Auxiliadora,Porto Alegre,RS,110,3,2,2,,360405,31-07-2023
Casa,ALUGAR,6941,6000,Chácara das Pedras,Porto Alegre,RS,300,4,3,4,,361949,31-07-2023
Cobertura,ALUGAR,5980,5000,Partenon,Porto Alegre,RS,172,2,0,4,,362173,31-07-2023
Casa,ALUGAR,7220,6500,Higienópolis,Porto Alegre,RS,287,3,4,3,,367214,31-07-2023
Casa,ALUGAR,7847,7500,São Geraldo,Porto Alegre,RS,264,2,3,4,,367354,31-07-2023
Casa,ALUGAR,4200,3900,Ipanema,Porto Alegre,RS,150,3,1,2,,368424,31-07-2023
Casa,ALUGAR,12571,12000,Sarandi,Porto Alegre,RS,650,4,2,6,,368731,31-07-2023
Apartamento,ALUGAR,2391,1600,Cristal,Porto Alegre,RS,61,3,1,2,,368761,31-07-2023
Apartamento,ALUGAR,911,690,Parque Santa Fé,Porto Alegre,RS,42,1,0,1,,369579,31-07-2023
Cobertura,ALUGAR,20516,18000,Jardim Europa,Porto Alegre,RS,209,3,2,3,,370509,31-07-2023
Apartamento,ALUGAR,2349,1950,Centro Histórico,Porto Alegre,RS,37,1,0,2,,370610,31-07-2023
Apartamento,ALUGAR,1554,1200,Partenon,Porto Alegre,RS,68,2,0,2,,370897,31-07-2023
Apartamento,ALUGAR,1188,950,Jardim Itu,Porto Alegre,RS,52,2,0,1,,371708,31-07-2023
Casa em Condomínio,ALUGAR,9273,8000,Ecoville,Porto Alegre,RS,270,3,4,5,,371764,31-07-2023
Cobertura,ALUGAR,2547,1750,Partenon,Porto Alegre,RS,70,1,0,2,,357884,31-07-2023
Casa em Condomínio,ALUGAR,15531,12000,Tristeza,Porto Alegre,RS,366,3,2,5,,359570,31-07-2023
Apartamento,ALUGAR,1480,1200,Agronomia,Porto Alegre,RS,47,2,0,1,,359607,31-07-2023
Casa,ALUGAR,2755,2500,Medianeira,Porto Alegre,RS,185,3,1,4,,372982,31-07-2023
Casa,ALUGAR,5288,4800,Floresta,Porto Alegre,RS,240,4,0,4,,373097,31-07-2023
Casa em Condomínio,ALUGAR,10305,8800,Tristeza,Porto Alegre,RS,281,4,2,6,,373283,31-07-2023
Apartamento,ALUGAR,1760,1100,Jardim Itu,Porto Alegre,RS,51,2,1,2,,373666,31-07-2023
Casa em Condomínio,ALUGAR,19470,15500,Central Parque,Porto Alegre,RS,447,4,4,5,,373890,31-07-2023
Casa em Condomínio,ALUGAR,5645,4900,Sarandi,Porto Alegre,RS,192,3,2,2,,374244,31-07-2023
Casa,ALUGAR,15460,15000,Vila Nova,Porto Alegre,RS,321,5,5,5,,374672,31-07-2023
Apartamento,ALUGAR,1730,1300,Nonoai,Porto Alegre,RS,56,2,0,1,,374992,31-07-2023
Apartamento,ALUGAR,1750,1300,Cristal,Porto Alegre,RS,63,2,0,2,,375034,31-07-2023
Apartamento,ALUGAR,1254,900,Lomba do Pinheiro,Porto Alegre,RS,55,2,1,1,,375712,31-07-2023
Casa,ALUGAR,5880,5500,Passo da Areia,Porto Alegre,RS,60,4,1,2,,375818,31-07-2023
Casa,ALUGAR,11535,9500,Vila Assunção,Porto Alegre,RS,300,7,5,7,,377494,31-07-2023
Apartamento,ALUGAR,1130,800,Jardim Leopoldina,Porto Alegre,RS,38,2,0,2,,378008,31-07-2023
Apartamento,ALUGAR,811,600,Rubem Berta,Porto Alegre,RS,40,2,0,1,M|o|b|i|l|i|a|d|o,378328,31-07-2023
Casa,ALUGAR,11575,11000,Jardim Itu,Porto Alegre,RS,331,3,2,5,,378559,31-07-2023
Cobertura,ALUGAR,20650,17500,Vila Assunção,Porto Alegre,RS,173,3,3,4,M|o|b|i|l|i|a|d|o,379083,31-07-2023
Casa,ALUGAR,4562,4000,Jardim Itú Sabará,Porto Alegre,RS,300,3,3,3,,379722,31-07-2023
Apartamento,ALUGAR,1020,800,Hípica,Porto Alegre,RS,41,1,1,1,,379895,31-07-2023
Casa,ALUGAR,4865,4500,Santana,Porto Alegre,RS,176,3,4,3,,380292,31-07-2023
Apartamento,ALUGAR,2700,2000,Tristeza,Porto Alegre,RS,70,2,1,2,,380789,31-07-2023
Apartamento,ALUGAR,1220,890,Protásio Alves,Porto Alegre,RS,39,2,0,2,,380957,31-07-2023
Apartamento,ALUGAR,1069,790,Rubem Berta,Porto Alegre,RS,39,2,0,2,,381003,31-07-2023
Apartamento,ALUGAR,1123,900,Boa Vista,Porto Alegre,RS,40,1,0,1,,381085,31-07-2023
Casa,ALUGAR,5350,5000,Vila Assunção,Porto Alegre,RS,209,3,4,4,,381250,31-07-2023
Apartamento,ALUGAR,3861,2900,Moinhos de Vento,Porto Alegre,RS,120,3,1,2,M|o|b|i|l|i|a|d|o,381329,31-07-2023
Kitnet/JK,ALUGAR,1045,900,Jardim Leopoldina,Porto Alegre,RS,31,1,0,1,,333768,31-07-2023
Apartamento,ALUGAR,4172,3200,Menino Deus,Porto Alegre,RS,86,2,2,3,,335194,31-07-2023
Apartamento,ALUGAR,1482,1200,Cavalhada,Porto Alegre,RS,90,1,0,1,,352108,31-07-2023
Apartamento,ALUGAR,5653,4000,Centro Histórico,Porto Alegre,RS,187,3,0,3,,352528,31-07-2023
Apartamento,ALUGAR,4661,3400,Tristeza,Porto Alegre,RS,89,3,2,2,,346256,31-07-2023
Casa em Condomínio,ALUGAR,4415,2800,Jardim Isabel,Porto Alegre,RS,197,3,2,2,,354318,31-07-2023
Casa,ALUGAR,7340,6700,Auxiliadora,Porto Alegre,RS,230,3,3,3,,357248,31-07-2023
Casa em Condomínio,ALUGAR,1572,1400,Ponta Grossa,Porto Alegre,RS,65,2,1,1,,344576,31-07-2023
Casa em Condomínio,ALUGAR,1120,950,Ponta Grossa,Porto Alegre,RS,58,2,1,1,,344909,31-07-2023
Apartamento,ALUGAR,3895,2800,Centro Histórico,Porto Alegre,RS,47,1,1,2,M|o|b|i|l|i|a|d|o,348444,31-07-2023
Apartamento,ALUGAR,2540,2000,Petrópolis,Porto Alegre,RS,93,2,1,3,,348852,31-07-2023
Apartamento,ALUGAR,820,600,Vila Nova,Porto Alegre,RS,36,1,0,1,,340591,31-07-2023
Apartamento,ALUGAR,1370,900,Santo Antônio,Porto Alegre,RS,52,2,0,2,,329627,31-07-2023
Apartamento,ALUGAR,2502,1800,Centro Histórico,Porto Alegre,RS,40,1,1,2,M|o|b|i|l|i|a|d|o,316558,31-07-2023
Apartamento,ALUGAR,5662,4700,Higienópolis,Porto Alegre,RS,105,3,1,3,,316887,31-07-2023
Cobertura,ALUGAR,3674,2000,Higienópolis,Porto Alegre,RS,167,3,2,3,,325979,31-07-2023
Apartamento,ALUGAR,1508,1100,Jardim Itu,Porto Alegre,RS,49,2,1,1,,313286,31-07-2023
Apartamento,ALUGAR,2390,2100,Sarandi,Porto Alegre,RS,67,2,2,1,,315589,31-07-2023
Apartamento,ALUGAR,5254,4300,Petrópolis,Porto Alegre,RS,70,1,1,2,M|o|b|i|l|i|a|d|o,309119,31-07-2023
Apartamento,ALUGAR,1185,800,Agronomia,Porto Alegre,RS,46,2,1,1,,320638,31-07-2023
Apartamento,ALUGAR,940,600,Campo Novo,Porto Alegre,RS,39,2,0,1,M|o|b|i|l|i|a|d|o,321329,31-07-2023
Apartamento,ALUGAR,2388,2100,Santana,Porto Alegre,RS,50,2,0,1,,323256,31-07-2023
Casa,ALUGAR,3407,3200,Ipanema,Porto Alegre,RS,172,3,2,2,,307647,31-07-2023
Casa,ALUGAR,1880,1750,Campo Novo,Porto Alegre,RS,101,3,1,2,,281114,31-07-2023
Casa,ALUGAR,2001,1900,Tristeza,Porto Alegre,RS,100,3,1,1,,296047,31-07-2023
Apartamento,ALUGAR,4594,3750,Rio Branco,Porto Alegre,RS,47,1,1,1,,254010,31-07-2023
Apartamento,ALUGAR,9547,7500,Bela Vista,Porto Alegre,RS,132,3,2,5,,238305,31-07-2023
Casa,ALUGAR,12477,12000,Aberta dos Morros,Porto Alegre,RS,850,4,0,7,,239303,31-07-2023
Apartamento,ALUGAR,2746,1900,Vila Assuncao,Porto Alegre,RS,86,2,1,2,,228724,31-07-2023
Casa,ALUGAR,14316,13500,Vila Assuncao,Porto Alegre,RS,364,3,3,4,,228725,31-07-2023
Casa,ALUGAR,7400,6500,Três Figueiras,Porto Alegre,RS,160,5,3,2,,21879,31-07-2023
Casa,ALUGAR,2180,2100,Jardim Floresta,Porto Alegre,RS,120,3,1,2,,149201,31-07-2023
Casa,ALUGAR,7580,7000,Ipanema,Porto Alegre,RS,230,3,8,2,,203099,31-07-2023
Casa,ALUGAR,8200,7500,Jardim Planalto,Porto Alegre,RS,300,3,5,8,,227380,31-07-2023
Apartamento,ALUGAR,3884,2500,Cristal,Porto Alegre,RS,43,1,1,2,,230646,31-07-2023
Casa,ALUGAR,4808,4500,Passo da Areia,Porto Alegre,RS,100,2,3,1,,423930,31-07-2023
Apartamento,ALUGAR,3489,2850,Independência,Porto Alegre,RS,47,1,1,1,,423938,31-07-2023
Apartamento,ALUGAR,801,800,Floresta,Porto Alegre,RS,45,1,0,1,,424143,31-07-2023
Apartamento,ALUGAR,2380,1800,Cristal,Porto Alegre,RS,73,2,0,1,,429399,31-07-2023
Apartamento,ALUGAR,1165,820,Teresópolis,Porto Alegre,RS,49,1,1,1,,429693,31-07-2023
Apartamento,ALUGAR,2035,1750,Partenon,Porto Alegre,RS,40,1,1,1,,429710,31-07-2023
Apartamento,ALUGAR,2296,2000,Partenon,Porto Alegre,RS,27,1,0,1,,429750,31-07-2023
Apartamento,ALUGAR,1338,1100,Praia de Belas,Porto Alegre,RS,29,1,0,1,,429772,31-07-2023
Apartamento,ALUGAR,2027,1750,Partenon,Porto Alegre,RS,40,1,1,1,,429793,31-07-2023
Casa,ALUGAR,5615,5000,Azenha,Porto Alegre,RS,271,4,3,3,,429947,31-07-2023
Apartamento,ALUGAR,1644,1400,Petrópolis,Porto Alegre,RS,78,2,0,1,,431158,31-07-2023
Casa,ALUGAR,1907,1600,Partenon,Porto Alegre,RS,80,3,2,2,,431358,31-07-2023
Apartamento,ALUGAR,2325,2000,Partenon,Porto Alegre,RS,27,1,0,1,,431520,31-07-2023
Casa,ALUGAR,3219,3000,Aberta dos Morros,Porto Alegre,RS,150,3,3,3,,430093,31-07-2023
Apartamento,ALUGAR,2881,2300,Santana,Porto Alegre,RS,63,2,1,1,,430108,31-07-2023
Apartamento,ALUGAR,1153,750,Jardim Leopoldina,Porto Alegre,RS,41,2,1,1,,430185,31-07-2023
Apartamento,ALUGAR,2620,1900,Jardim Botânico,Porto Alegre,RS,47,1,1,1,,430239,31-07-2023
Apartamento,ALUGAR,7078,5500,Higienópolis,Porto Alegre,RS,120,1,1,1,,430253,31-07-2023
Apartamento,ALUGAR,1056,700,Mario Quintana,Porto Alegre,RS,50,2,0,1,,423812,31-07-2023
Apartamento,ALUGAR,901,700,Partenon,Porto Alegre,RS,36,1,0,1,,424167,31-07-2023
Apartamento,ALUGAR,2401,2000,Cidade Baixa,Porto Alegre,RS,34,1,0,1,,428736,31-07-2023
Apartamento,ALUGAR,3706,2200,Rio Branco,Porto Alegre,RS,40,1,0,1,,428916,31-07-2023
Apartamento,ALUGAR,806,700,Rubem Berta,Porto Alegre,RS,53,3,1,1,,429241,31-07-2023
Apartamento,ALUGAR,2107,1750,Partenon,Porto Alegre,RS,40,1,1,1,M|o|b|i|l|i|a|d|o,429311,31-07-2023
Apartamento,ALUGAR,2053,1400,Independência,Porto Alegre,RS,97,2,0,1,,432199,31-07-2023
Apartamento,ALUGAR,2458,1800,Boa Vista,Porto Alegre,RS,37,2,0,1,,432202,31-07-2023
Apartamento,ALUGAR,2609,1800,Centro Histórico,Porto Alegre,RS,0,1,0,1,M|o|b|i|l|i|a|d|o,432213,31-07-2023
Apartamento,ALUGAR,1220,800,Santo Antônio,Porto Alegre,RS,36,1,0,1,,432384,31-07-2023
Apartamento,ALUGAR,2616,2200,Bom Fim,Porto Alegre,RS,46,1,0,1,M|o|b|i|l|i|a|d|o,432410,31-07-2023
Apartamento,ALUGAR,2060,1500,Centro Histórico,Porto Alegre,RS,50,1,0,1,M|o|b|i|l|i|a|d|o,432427,31-07-2023
Apartamento,ALUGAR,3622,2970,Farrapos,Porto Alegre,RS,45,2,1,1,M|o|b|i|l|i|a|d|o,432465,31-07-2023
Apartamento,ALUGAR,2059,1500,Centro Histórico,Porto Alegre,RS,30,1,0,1,M|o|b|i|l|i|a|d|o,432467,31-07-2023
Apartamento,ALUGAR,1750,500,Independência,Porto Alegre,RS,25,1,0,1,M|o|b|i|l|i|a|d|o,432530,31-07-2023
Casa,ALUGAR,4279,3900,Guarujá,Porto Alegre,RS,220,3,3,3,,432562,31-07-2023
Apartamento,ALUGAR,1808,1400,Menino Deus,Porto Alegre,RS,40,1,0,2,,419309,31-07-2023
Apartamento,ALUGAR,2942,2300,Santa Cecilia,Porto Alegre,RS,62,1,1,1,M|o|b|i|l|i|a|d|o,419322,31-07-2023
Apartamento,ALUGAR,1734,1300,Jardim Carvalho,Porto Alegre,RS,59,2,0,1,,419635,31-07-2023
Apartamento,ALUGAR,2129,1800,Jardim Itu,Porto Alegre,RS,65,3,1,1,,419689,31-07-2023
Apartamento,ALUGAR,1954,1400,Independência,Porto Alegre,RS,35,1,1,1,,418450,31-07-2023
Apartamento,ALUGAR,1909,1400,Humaitá,Porto Alegre,RS,58,2,0,1,,418452,31-07-2023
Apartamento,ALUGAR,2070,1700,Sarandi,Porto Alegre,RS,50,2,1,1,,421120,31-07-2023
Apartamento,ALUGAR,1948,1500,Azenha,Porto Alegre,RS,50,2,0,1,,421137,31-07-2023
Apartamento,ALUGAR,3163,2600,Partenon,Porto Alegre,RS,40,1,1,1,M|o|b|i|l|i|a|d|o,421160,31-07-2023
Apartamento,ALUGAR,3553,3000,Petrópolis,Porto Alegre,RS,77,1,0,1,,421380,31-07-2023
Apartamento,ALUGAR,1919,1500,Farroupilha,Porto Alegre,RS,53,2,0,1,,421735,31-07-2023
Apartamento,ALUGAR,1675,1300,Humaitá,Porto Alegre,RS,53,2,1,1,,421828,31-07-2023
Apartamento,ALUGAR,2239,1800,Cristo Redentor,Porto Alegre,RS,80,2,1,1,,422056,31-07-2023
Apartamento,ALUGAR,2625,2000,Centro Histórico,Porto Alegre,RS,71,2,0,2,,422064,31-07-2023
Apartamento,ALUGAR,2246,1780,Menino Deus,Porto Alegre,RS,63,2,0,1,M|o|b|i|l|i|a|d|o,418823,31-07-2023
Apartamento,ALUGAR,1889,1430,Floresta,Porto Alegre,RS,70,2,0,1,,418832,31-07-2023
Kitnet/JK,ALUGAR,997,800,Petrópolis,Porto Alegre,RS,28,1,0,1,,419096,31-07-2023
Apartamento,ALUGAR,1556,1200,Vila Nova,Porto Alegre,RS,38,2,0,1,,422230,31-07-2023
Apartamento,ALUGAR,2947,2450,Cidade Baixa,Porto Alegre,RS,55,2,0,1,,422385,31-07-2023
Casa,ALUGAR,1430,1200,Restinga,Porto Alegre,RS,54,2,2,1,,422410,31-07-2023
Apartamento,ALUGAR,1922,1400,Partenon,Porto Alegre,RS,44,1,1,1,,422447,31-07-2023
Apartamento,ALUGAR,1464,1100,Petrópolis,Porto Alegre,RS,42,1,0,1,,422468,31-07-2023
Apartamento,ALUGAR,2483,1800,Jardim Carvalho,Porto Alegre,RS,63,2,1,2,,422564,31-07-2023
Apartamento,ALUGAR,1402,1200,Cidade Baixa,Porto Alegre,RS,43,1,0,1,,422664,31-07-2023
Apartamento,ALUGAR,2117,1700,Petrópolis,Porto Alegre,RS,53,1,1,1,,422898,31-07-2023
Apartamento,ALUGAR,2314,2000,Partenon,Porto Alegre,RS,95,1,0,1,,423033,31-07-2023
Apartamento,ALUGAR,3115,2500,Centro Histórico,Porto Alegre,RS,54,1,0,1,,423454,31-07-2023
Casa,ALUGAR,7819,7500,Partenon,Porto Alegre,RS,256,5,3,6,,423569,31-07-2023
Apartamento,ALUGAR,1952,1500,Partenon,Porto Alegre,RS,39,1,1,1,,417746,31-07-2023
Apartamento,ALUGAR,2680,2300,Partenon,Porto Alegre,RS,52,2,0,2,,410900,31-07-2023
Apartamento,ALUGAR,2256,1900,Partenon,Porto Alegre,RS,38,1,0,1,,410903,31-07-2023
Apartamento,ALUGAR,2321,1700,Floresta,Porto Alegre,RS,60,2,0,1,,410939,31-07-2023
Apartamento,ALUGAR,1314,900,Jardim Leopoldina,Porto Alegre,RS,48,2,1,1,,413226,31-07-2023
Apartamento,ALUGAR,2911,2400,Independência,Porto Alegre,RS,70,2,0,1,,413259,31-07-2023
Casa,ALUGAR,2574,2300,São Geraldo,Porto Alegre,RS,118,3,0,1,,413273,31-07-2023
Apartamento,ALUGAR,2524,2000,Centro Histórico,Porto Alegre,RS,34,1,0,1,,413338,31-07-2023
Apartamento,ALUGAR,1780,1290,Azenha,Porto Alegre,RS,53,1,0,1,,413707,31-07-2023
Apartamento,ALUGAR,2020,1580,Medianeira,Porto Alegre,RS,98,3,0,1,,413770,31-07-2023
Apartamento,ALUGAR,2894,2450,Santana,Porto Alegre,RS,120,3,0,1,,413968,31-07-2023
Apartamento,ALUGAR,1352,900,Cidade Baixa,Porto Alegre,RS,46,1,0,1,,413977,31-07-2023
Apartamento,ALUGAR,1838,1400,Sarandi,Porto Alegre,RS,60,2,1,1,,416384,31-07-2023
Apartamento,ALUGAR,1857,1600,Santa Cecilia,Porto Alegre,RS,91,3,0,1,,416709,31-07-2023
Apartamento,ALUGAR,1149,700,Partenon,Porto Alegre,RS,42,1,0,1,,416760,31-07-2023
Apartamento,ALUGAR,2879,2400,Higienópolis,Porto Alegre,RS,90,3,2,2,,409903,31-07-2023
Apartamento,ALUGAR,3562,2970,Petrópolis,Porto Alegre,RS,50,1,1,1,,410052,31-07-2023
Casa,ALUGAR,1537,1300,Farrapos,Porto Alegre,RS,75,1,1,1,,412377,31-07-2023
Apartamento,ALUGAR,1388,1190,Partenon,Porto Alegre,RS,40,1,1,1,,412559,31-07-2023
Apartamento,ALUGAR,2436,2000,Jardim Botânico,Porto Alegre,RS,70,2,0,1,,412737,31-07-2023
Apartamento,ALUGAR,2295,1800,Auxiliadora,Porto Alegre,RS,49,1,0,1,,415073,31-07-2023
Apartamento,ALUGAR,1485,1150,Sarandi,Porto Alegre,RS,50,2,1,2,,415276,31-07-2023
Apartamento,ALUGAR,1537,1350,Higienópolis,Porto Alegre,RS,49,1,0,1,,415392,31-07-2023
Apartamento,ALUGAR,2884,2300,Cidade Baixa,Porto Alegre,RS,33,1,0,1,M|o|b|i|l|i|a|d|o,415481,31-07-2023
Apartamento,ALUGAR,6432,4000,Bela Vista,Porto Alegre,RS,250,2,1,2,,415828,31-07-2023
Apartamento,ALUGAR,1842,1300,Santa Tereza,Porto Alegre,RS,62,2,1,1,,415943,31-07-2023
Apartamento,ALUGAR,1312,900,Medianeira,Porto Alegre,RS,58,2,0,1,,411582,31-07-2023
Apartamento,ALUGAR,1220,835,Agronomia,Porto Alegre,RS,51,2,0,1,,411688,31-07-2023
Apartamento,ALUGAR,2400,2000,Rio Branco,Porto Alegre,RS,44,1,0,1,,411806,31-07-2023
Apartamento,ALUGAR,2743,2400,Azenha,Porto Alegre,RS,42,1,1,1,,411984,31-07-2023
Apartamento,ALUGAR,2659,2000,Bom Fim,Porto Alegre,RS,87,3,0,3,,403516,31-07-2023
Apartamento,ALUGAR,3131,2200,Chácara das Pedras,Porto Alegre,RS,75,3,1,1,,403536,31-07-2023
Apartamento,ALUGAR,3392,2500,Independência,Porto Alegre,RS,136,3,0,2,,407935,31-07-2023
Apartamento,ALUGAR,5884,4500,Boa Vista,Porto Alegre,RS,200,3,0,3,,408005,31-07-2023
Apartamento,ALUGAR,1242,950,Jardim Leopoldina,Porto Alegre,RS,41,2,0,1,,408013,31-07-2023
Casa,ALUGAR,4395,3800,Santa Cecilia,Porto Alegre,RS,330,5,0,1,,408122,31-07-2023
Apartamento,ALUGAR,3270,2350,Petrópolis,Porto Alegre,RS,59,1,2,2,,408287,31-07-2023
Casa,ALUGAR,1483,1300,Partenon,Porto Alegre,RS,197,3,2,1,,408416,31-07-2023
Apartamento,ALUGAR,1468,1200,Humaitá,Porto Alegre,RS,30,1,0,1,M|o|b|i|l|i|a|d|o,408885,31-07-2023
Casa em Condomínio,ALUGAR,1242,1200,Cristal,Porto Alegre,RS,77,3,0,1,,393742,31-07-2023
Apartamento,ALUGAR,1594,1300,Glória,Porto Alegre,RS,40,2,1,1,,394007,31-07-2023
Apartamento,ALUGAR,1179,840,Vila Nova,Porto Alegre,RS,46,2,0,1,,394286,31-07-2023
Apartamento,ALUGAR,1533,1200,Morro Santana,Porto Alegre,RS,44,1,0,1,,397149,31-07-2023
Apartamento,ALUGAR,2025,1500,Moinhos de Vento,Porto Alegre,RS,88,2,0,1,M|o|b|i|l|i|a|d|o,401471,31-07-2023
Casa,ALUGAR,8942,8000,Espírito Santo,Porto Alegre,RS,598,4,3,3,,401627,31-07-2023
Apartamento,ALUGAR,1971,1500,Centro Histórico,Porto Alegre,RS,80,2,0,1,,401938,31-07-2023
Apartamento,ALUGAR,1652,1300,Morro Santana,Porto Alegre,RS,40,2,0,1,,401953,31-07-2023
Apartamento,ALUGAR,1951,1500,Floresta,Porto Alegre,RS,57,1,1,1,,402015,31-07-2023
Apartamento,ALUGAR,2207,1780,Glória,Porto Alegre,RS,54,2,0,1,,402220,31-07-2023
Casa,ALUGAR,4626,4500,Auxiliadora,Porto Alegre,RS,200,3,1,2,,399564,31-07-2023
Apartamento,ALUGAR,3190,2500,Petrópolis,Porto Alegre,RS,50,1,1,1,,399723,31-07-2023
Apartamento,ALUGAR,1969,1500,Passo da Areia,Porto Alegre,RS,47,1,1,1,,399849,31-07-2023
Apartamento,ALUGAR,1727,1500,Vila Ipiranga,Porto Alegre,RS,65,2,0,1,,399965,31-07-2023
Apartamento,ALUGAR,1667,1100,Camaquã,Porto Alegre,RS,59,2,0,1,,400067,31-07-2023
Casa,ALUGAR,4965,4500,Cristal,Porto Alegre,RS,500,4,2,3,,400181,31-07-2023
Casa em Condomínio,ALUGAR,3624,2900,Teresópolis,Porto Alegre,RS,123,3,2,2,,400339,31-07-2023
Apartamento,ALUGAR,2098,1700,Floresta,Porto Alegre,RS,51,1,0,1,,400578,31-07-2023
Apartamento,ALUGAR,1393,1200,Centro Histórico,Porto Alegre,RS,45,1,0,1,,400882,31-07-2023
Apartamento,ALUGAR,2223,1700,Auxiliadora,Porto Alegre,RS,83,3,0,1,,401176,31-07-2023
Casa,ALUGAR,8845,8000,Santo Antônio,Porto Alegre,RS,390,4,4,3,,397369,31-07-2023
Apartamento,ALUGAR,1478,1100,Menino Deus,Porto Alegre,RS,70,2,0,1,,398413,31-07-2023
Cobertura Horizontal,ALUGAR,3142,2800,Sarandi,Porto Alegre,RS,203,4,2,3,,398527,31-07-2023
Casa em Condomínio,ALUGAR,4111,3300,Glória,Porto Alegre,RS,98,3,1,2,,409638,31-07-2023
Apartamento,ALUGAR,1729,1300,Vila Nova,Porto Alegre,RS,45,1,0,1,,409642,31-07-2023
Apartamento,ALUGAR,1889,1250,Glória,Porto Alegre,RS,70,2,1,1,,409662,31-07-2023
Casa,ALUGAR,4414,3900,Vila Conceicao,Porto Alegre,RS,342,3,3,1,,409752,31-07-2023
Apartamento,ALUGAR,1444,1100,Vila Nova,Porto Alegre,RS,52,2,0,1,,409767,31-07-2023
