TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,PRONTO_PARA_MORAR,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS
APARTAMENTO,ALUGAR,13810,1000,ALAMEDA,TRES DE OUTUBRO,SARANDI,PORTO ALEGRE,RS,40.0,2,1,1,431187,0.0,0,2023-08-03,-,-29.9951328,-51.1235163,,,,0.0,0.0
APARTAMENTO,ALUGAR,29590,1100,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,54.0,1,1,2,431473,0.0,1,2023-08-03,-,-30.0293303,-51.2148669,,,,0.0,0.0
APARTAMENTO,ALUGAR,25120,2100,RUA,LA PLATA,JARDIM BOTANICO,PORTO ALEGRE,RS,43.0,1,1,1,431503,0.0,1,2023-08-03,-,-30.0296126,-51.0484398,,,,0.0,0.0
CASA,ALUGAR,12240,1200,RUA,ANSELMO MANZOLI FILHO,FARRAPOS,PORTO ALEGRE,RS,50.0,2,1,1,431901,0.0,0,2023-08-03,-,-29.9811309,-51.1948329,,,,0.0,0.0
OUTROS,ALUGAR,83960,5500,RUA,DOUTOR TELMO VERGARA,PARTENON,PORTO ALEGRE,RS,253.0,0,3,1,432137,0.0,0,2023-08-03,-,-30.0597695,-51.1574789,,,,0.0,0.0
APARTAMENTO,ALUGAR,23800,1900,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,62.0,2,2,2,429382,0.0,0,2023-08-03,-,-29.6849286,-51.150704,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,30840,2800,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,117.0,3,2,3,429488,0.0,0,2023-08-03,-,-30.1102017,-51.2549331,,,,0.0,0.0
APARTAMENTO,ALUGAR,24540,1650,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,73.0,2,1,1,429961,0.0,0,2023-08-03,-,-30.1102017,-51.2549331,,,,0.0,0.0
APARTAMENTO,ALUGAR,24700,2050,AVENIDA,JOAO PESSOA,CENTRO HISTORICO,PORTO ALEGRE,RS,25.0,1,0,1,430122,0.0,0,2023-08-03,-,-30.0470064,-51.211756,,,,0.0,0.0
APARTAMENTO,ALUGAR,12030,950,AVENIDA,JUSCELINO KUBITSCHEK DE OLIVEIRA,PROTASIO ALVES,PORTO ALEGRE,RS,38.0,2,1,1,430206,0.0,0,2023-08-03,-,-30.0196983,-51.1196642,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,11250,1000,RUA,SANTA MONICA,PONTA GROSSA,PORTO ALEGRE,RS,60.0,2,1,1,430291,0.0,0,2023-08-03,-,-30.1758983,-51.1805545,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,11400,1000,RUA,SANTA MONICA,PONTA GROSSA,PORTO ALEGRE,RS,60.0,2,1,1,430302,0.0,0,2023-08-03,-,-30.1758983,-51.1805545,,,,0.0,0.0
APARTAMENTO,ALUGAR,26120,1900,AVENIDA,PALMIRA GOBBI,HUMAITA,PORTO ALEGRE,RS,70.0,3,1,1,417042,0.0,0,2023-08-03,-,-29.9764411,-51.1889842,,,,0.0,0.0
APARTAMENTO,ALUGAR,35740,2700,AVENIDA,BORGES DE MEDEIROS,PRAIA DE BELAS,PORTO ALEGRE,RS,38.0,1,1,1,419033,0.0,1,2023-08-03,-,-29.6611245,-50.5844571,,,,0.0,0.0
APARTAMENTO,ALUGAR,13010,900,RUA,ENGENHEIRO ALEXANDRE MARTINS DA ROSA,HUMAITA,PORTO ALEGRE,RS,55.0,2,0,1,411584,0.0,0,2023-08-03,-,-29.9791925,-51.1845811,,,,0.0,0.0
APARTAMENTO,ALUGAR,16890,1300,RUA,ENGENHEIRO ALEXANDRE MARTINS DA ROSA,HUMAITA,PORTO ALEGRE,RS,69.0,3,1,1,410833,0.0,0,2023-08-03,-,-29.9791925,-51.1845811,,,,0.0,0.0
CASA,ALUGAR,48410,4500,RUA,TAVEIRA JUNIOR,NONOAI,PORTO ALEGRE,RS,403.0,7,4,2,414570,0.0,0,2023-08-03,-,-30.0901195,-51.2093383,,,,0.0,0.0
APARTAMENTO,ALUGAR,20260,1350,RUA,VALPARAISO,JARDIM BOTANICO,PORTO ALEGRE,RS,64.0,2,0,1,413646,0.0,0,2023-08-03,-,-30.0322602,-51.0521175,,,,0.0,0.0
APARTAMENTO,ALUGAR,27800,2000,RUA,ARTUR ROCHA,BELA VISTA,PORTO ALEGRE,RS,54.0,1,1,1,397663,0.0,0,2023-08-03,-,-30.0253863,-51.1885974,,,,0.0,0.0
APARTAMENTO,ALUGAR,15170,1200,RUA,DEMETRIO RIBEIRO,CENTRO HISTORICO,PORTO ALEGRE,RS,39.0,1,0,1,390350,0.0,0,2023-08-03,-,-30.0360874,-51.228137,,,,0.0,0.0
COBERTURA,ALUGAR,65560,5000,RUA,ALBERTO SILVA,VILA IPIRANGA,PORTO ALEGRE,RS,188.0,3,2,2,390393,0.0,0,2023-08-03,-,-30.0272993,-51.1494027,,,,0.0,0.0
COBERTURA,ALUGAR,26950,2300,RUA,VALPARAISO,JARDIM BOTANICO,PORTO ALEGRE,RS,97.0,2,0,2,400800,0.0,0,2023-08-03,-,-30.0322602,-51.0521175,,,,0.0,0.0
APARTAMENTO,ALUGAR,16920,1300,AVENIDA,CORONEL GASTAO HASLOCHER MAZERON,MEDIANEIRA,PORTO ALEGRE,RS,65.0,2,0,1,391594,0.0,0,2023-08-03,-,-30.0672912,-51.2135228,,,,0.0,0.0
APARTAMENTO,ALUGAR,16300,1200,RUA,CARLOS PESSOA DE BRUM,SANTO ANTONIO,PORTO ALEGRE,RS,56.0,2,1,1,391636,0.0,0,2023-08-03,-,-30.0570897,-51.2067191,,,,0.0,0.0
APARTAMENTO,ALUGAR,15660,1100,RUA,DOUTOR OTAVIO SANTOS,JARDIM SABARA,PORTO ALEGRE,RS,72.0,3,0,2,369486,0.0,0,2023-08-03,-,-30.0428668,-51.1453011,,,,0.0,0.0
APARTAMENTO,ALUGAR,13210,900,RUA,FERNANDO PESSOA,VILA NOVA,PORTO ALEGRE,RS,52.0,2,0,1,376845,0.0,0,2023-08-03,-,-30.1260292,-51.2096947,,,,0.0,0.0
APARTAMENTO,ALUGAR,48000,3900,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,43.0,1,0,2,383876,0.0,0,2023-08-03,-,-30.0875211,-51.2479632,,,,0.0,0.0
APARTAMENTO,ALUGAR,69860,5500,RUA,CURUPAITI,CRISTAL,PORTO ALEGRE,RS,162.0,3,1,4,384287,0.0,0,2023-08-03,-,-30.0846979,-51.238983,,,,0.0,0.0
APARTAMENTO,ALUGAR,18700,1500,AVENIDA,CORONEL LUCAS DE OLIVEIRA,PETROPOLIS,PORTO ALEGRE,RS,63.0,2,0,1,384580,0.0,0,2023-08-03,-,-30.0394093,-51.1944332,,,,0.0,0.0
APARTAMENTO,ALUGAR,24150,1990,AVENIDA,FRANCISCO TREIN,CRISTO REDENTOR,PORTO ALEGRE,RS,58.0,2,0,1,382456,0.0,0,2023-08-03,-,-30.0139956,-51.1595247,,,,0.0,0.0
APARTAMENTO,ALUGAR,19900,1600,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,58.0,2,1,2,382459,0.0,0,2023-08-03,-,-30.0953116,-51.225989,,,,0.0,0.0
APARTAMENTO,ALUGAR,29650,2400,AVENIDA,IPIRANGA,PARTENON,PORTO ALEGRE,RS,42.0,1,1,1,382541,0.0,0,2023-08-03,-,-30.0554878,-51.1692291,,,,0.0,0.0
APARTAMENTO,ALUGAR,18700,1400,AVENIDA,SARANDI,SARANDI,PORTO ALEGRE,RS,52.0,2,1,1,379496,0.0,0,2023-08-03,-,-30.0013548,-51.1250058,,,,0.0,0.0
APARTAMENTO,ALUGAR,10530,900,RUA,CORONEL JAIME DA COSTA PEREIRA,PARTENON,PORTO ALEGRE,RS,37.0,1,0,1,379498,0.0,0,2023-08-03,-,-30.0553267,-51.1920982,,,,0.0,0.0
APARTAMENTO,ALUGAR,17400,1200,RUA,VOLUNTARIOS DA PATRIA,CENTRO HISTORICO,PORTO ALEGRE,RS,52.0,1,0,1,380016,0.0,0,2023-08-03,-,-30.0079532,-51.2092338,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,88800,6900,AVENIDA,PADRE CACIQUE,MENINO DEUS,PORTO ALEGRE,RS,280.0,3,3,5,380395,0.0,1,2023-08-03,-,-30.0771014,-51.2446466,,,,0.0,0.0
APARTAMENTO,ALUGAR,10860,900,RUA,CARLOS ESTEVAO,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,43.0,1,0,1,378038,0.0,0,2023-08-03,-,-30.0168812,-51.1146029,,,,0.0,0.0
APARTAMENTO,ALUGAR,20320,1400,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,63.0,2,0,2,378320,0.0,0,2023-08-03,-,-30.0790762,-51.1153224,,,,0.0,0.0
APARTAMENTO,ALUGAR,15290,1200,AVENIDA,JUSCELINO KUBITSCHEK DE OLIVEIRA,PROTASIO ALVES,PORTO ALEGRE,RS,56.0,2,0,1,381010,0.0,0,2023-08-03,-,-30.0196983,-51.1196642,,,,0.0,0.0
APARTAMENTO,ALUGAR,14060,990,RUA,JOAO DA SILVA BUENO,MORRO SANTANA,PORTO ALEGRE,RS,52.0,2,1,1,334893,0.0,0,2023-08-03,-,-30.0389608,-51.1306471,,,,0.0,0.0
APARTAMENTO,ALUGAR,24000,1700,RUA,QUINTINO BANDEIRA,SAO GERALDO,PORTO ALEGRE,RS,122.0,3,0,1,327629,0.0,0,2023-08-03,-,-30.0128176,-51.2057218,,,,0.0,0.0
APARTAMENTO,ALUGAR,11640,850,RUA,VICENTE DA FONTOURA,RIO BRANCO,PORTO ALEGRE,RS,35.0,1,0,1,310415,0.0,0,2023-08-03,-,-30.0363907,-51.1957673,,,,0.0,0.0
APARTAMENTO,ALUGAR,47570,4000,RUA,ARTUR FABIAO CARNEIRO,PASSO DA AREIA,PORTO ALEGRE,RS,79.0,2,2,2,299205,0.0,1,2023-08-03,-,-30.0191422,-51.167338,,,,0.0,0.0
APARTAMENTO,ALUGAR,22250,1500,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,102.0,2,0,1,250011,0.0,0,2023-08-03,-,-30.0305905,-51.2268791,,,,0.0,0.0
APARTAMENTO,ALUGAR,16940,1400,RUA,JOAQUIM NABUCO,CIDADE BAIXA,PORTO ALEGRE,RS,66.0,2,0,1,250600,0.0,0,2023-08-03,-,-29.684386,-51.1331489,,,,0.0,0.0
APARTAMENTO,ALUGAR,5800,290,RUA,ENGENHEIRO ALEXANDRE MARTINS DA ROSA,HUMAITA,PORTO ALEGRE,RS,50.0,1,0,1,415303,1.0,0,2023-08-03,-,-29.9791925,-51.1845811,,,,0.0,0.0
APARTAMENTO,ALUGAR,8000,720,RUA,FRANCISCO BRAGA,PARTENON,PORTO ALEGRE,RS,44.0,1,0,1,413704,0.0,0,2023-08-03,-,-30.060388,-51.1578213,,,,1.0,0.0
APARTAMENTO,ALUGAR,11150,950,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,21.0,1,0,1,421505,0.0,0,2023-08-03,-,-30.0310212,-51.2247936,,,,0.0,0.0
APARTAMENTO,ALUGAR,9520,700,AVENIDA,GENERAL EMILIO LUCIO ESTEVES,SANTA MARIA GORETTI,PORTO ALEGRE,RS,40.0,1,0,1,428742,0.0,0,2023-08-03,-,-30.0048911,-51.1787184,,,,0.0,0.0
APARTAMENTO,ALUGAR,15950,1300,RUA,ARTIGAS,PETROPOLIS,PORTO ALEGRE,RS,48.0,1,0,1,423070,0.0,0,2023-08-03,-,-30.0479447,-51.1895307,,,,0.0,0.0
APARTAMENTO,ALUGAR,23960,2000,RUA,VICENTE FAILACE,TRISTEZA,PORTO ALEGRE,RS,72.0,2,0,1,422269,0.0,0,2023-08-03,-,-30.1072166,-51.2572798,,,,0.0,0.0
APARTAMENTO,ALUGAR,11070,900,RUA,DEMETRIO RIBEIRO,CENTRO HISTORICO,PORTO ALEGRE,RS,30.0,1,0,1,422750,1.0,0,2023-08-03,-,-30.0360874,-51.228137,,,,0.0,0.0
APARTAMENTO,ALUGAR,26800,1800,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,84.0,3,0,1,419893,0.0,0,2023-08-03,-,-30.0373718,-51.1744218,,,,0.0,0.0
APARTAMENTO,ALUGAR,39510,2700,PRACA,DOM FELICIANO,CENTRO HISTORICO,PORTO ALEGRE,RS,137.0,3,0,3,413670,0.0,0,2023-08-03,-,-30.029934599999997,-51.22272080789821,,,,0.0,0.0
APARTAMENTO,ALUGAR,12860,1250,AVENIDA,FARRAPOS,SAO GERALDO,PORTO ALEGRE,RS,60.0,2,0,1,413921,0.0,1,2023-08-03,-,-29.995022,-51.1885443,,,,0.0,0.0
APARTAMENTO,ALUGAR,15370,1100,RUA,ARTIGAS,PETROPOLIS,PORTO ALEGRE,RS,48.0,2,0,1,413947,0.0,0,2023-08-03,-,-30.0479447,-51.1895307,,,,0.0,0.0
APARTAMENTO,ALUGAR,16970,1500,RUA,ROMANO ROLANDO BOTIN,HIPICA,PORTO ALEGRE,RS,71.0,2,1,2,414667,0.0,0,2023-08-03,-,-,-,,,,0.0,0.0
APARTAMENTO,ALUGAR,14350,1120,RUA,ZEFERINO DIAS,SARANDI,PORTO ALEGRE,RS,49.0,2,1,1,415042,0.0,0,2023-08-03,-,-30.001236,-51.1302041,,,,0.0,0.0
APARTAMENTO,ALUGAR,11400,850,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,60.0,2,0,1,415288,0.0,0,2023-08-03,-,-30.0715264,-51.0254108,,,,0.0,0.0
APARTAMENTO,ALUGAR,14220,1000,RUA,NEY DA GAMA AHRENDS,MORRO SANTANA,PORTO ALEGRE,RS,50.0,2,1,1,415490,0.0,0,2023-08-03,-,-30.0455211,-51.1330909,,,,0.0,0.0
APARTAMENTO,ALUGAR,25790,2200,AVENIDA,IJUI,PETROPOLIS,PORTO ALEGRE,RS,70.0,3,0,1,417123,0.0,0,2023-08-03,-,-30.0384635,-51.1873967,,,,0.0,0.0
APARTAMENTO,ALUGAR,12060,850,RUA,GOLDA MEIR,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,65.0,2,0,1,417616,0.0,0,2023-08-03,-,-30.0165433,-51.1107406,,,,0.0,0.0
APARTAMENTO,ALUGAR,13700,900,AVENIDA,NONOAI,NONOAI,PORTO ALEGRE,RS,50.0,2,0,1,411371,0.0,0,2023-08-03,-,-30.0947051,-51.2248046,,,,0.0,0.0
APARTAMENTO,ALUGAR,16180,1100,RUA,GONCALO DE CARVALHO,FLORESTA,PORTO ALEGRE,RS,51.0,1,0,1,409154,0.0,0,2023-08-03,-,-30.0254931,-51.0729693,,,,0.0,0.0
APARTAMENTO,ALUGAR,11710,950,RUA,PROFESSORA AMY HERVE RAMIREZ,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,52.0,1,0,1,410859,0.0,0,2023-08-03,-,-30.0195819,-51.1080744,,,,0.0,0.0
APARTAMENTO,ALUGAR,14940,1200,RUA,COMENDADOR RODOLFO GOMES,MENINO DEUS,PORTO ALEGRE,RS,33.0,1,0,2,412879,0.0,0,2023-08-03,-,-30.0550167,-51.2275188,,,,0.0,0.0
APARTAMENTO,ALUGAR,9010,900,TRAVESSA,COMENDADOR BATISTA,CIDADE BAIXA,PORTO ALEGRE,RS,30.0,1,0,1,413087,0.0,0,2023-08-03,-,-30.0384117,-51.2231511,,,,0.0,0.0
APARTAMENTO,ALUGAR,4010,400,RUA,EUZEBIO SILVA,VILA SAO JOSE,PORTO ALEGRE,RS,18.0,1,0,1,387371,0.0,0,2023-08-03,-,-30.0752852,-51.1701486,,,,0.0,0.0
APARTAMENTO,ALUGAR,9220,700,AVENIDA,GENERAL EMILIO LUCIO ESTEVES,SANTA MARIA GORETTI,PORTO ALEGRE,RS,58.0,1,0,1,342434,0.0,0,2023-08-03,-,-30.0048911,-51.1787184,,,,0.0,0.0
APARTAMENTO,ALUGAR,9520,700,AVENIDA,GENERAL EMILIO LUCIO ESTEVES,SANTA MARIA GORETTI,PORTO ALEGRE,RS,46.0,1,0,1,342444,0.0,0,2023-08-03,-,-30.0048911,-51.1787184,,,,0.0,0.0
CASA,ALUGAR,18030,1650,RUA,SAO SALVADOR,SANTA MARIA GORETTI,PORTO ALEGRE,RS,100.0,3,1,1,357801,1.0,0,2023-08-03,-,-30.0070695,-51.1813009,,,,0.0,0.0
CASA,ALUGAR,38740,3200,RUA,GENERAL CALDWELL,MENINO DEUS,PORTO ALEGRE,RS,180.0,3,1,2,330577,0.0,0,2023-08-03,-,-30.0516307,-51.2148543,,,,0.0,0.0
APARTAMENTO,ALUGAR,14260,1100,RUA,JOAO ALFREDO,CIDADE BAIXA,PORTO ALEGRE,RS,50.0,1,0,1,277224,0.0,0,2023-08-03,-,-30.0432058,-51.2237715,,,,0.0,0.0
APARTAMENTO,ALUGAR,10320,830,RUA,CARLOS ESTEVAO,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,70.0,2,0,1,293239,0.0,0,2023-08-03,-,-30.0168812,-51.1146029,,,,0.0,0.0
APARTAMENTO,ALUGAR,9000,800,RUA,QUINTINO BANDEIRA,SAO GERALDO,PORTO ALEGRE,RS,40.0,1,0,1,302036,0.0,0,2023-08-03,-,-30.0128176,-51.2057218,,,,0.0,0.0
APARTAMENTO,ALUGAR,10910,900,RUA,QUINTINO BANDEIRA,SAO GERALDO,PORTO ALEGRE,RS,70.0,3,0,1,254991,0.0,0,2023-08-03,-,-30.0128176,-51.2057218,,,,0.0,0.0
APARTAMENTO,ALUGAR,21250,1700,RUA,MIGUEL TOSTES,RIO BRANCO,PORTO ALEGRE,RS,84.0,3,0,1,255172,0.0,0,2023-08-03,-,-30.0335033,-51.2056846,,,,0.0,0.0
APARTAMENTO,ALUGAR,9520,650,RUA,ENGENHEIRO ALEXANDRE MARTINS DA ROSA,HUMAITA,PORTO ALEGRE,RS,40.0,1,0,1,229908,0.0,0,2023-08-03,-,-29.9791925,-51.1845811,,,,0.0,0.0
KITNET/JK,ALUGAR,14700,1090,RUA,CORONEL GENUINO,CENTRO HISTORICO,PORTO ALEGRE,RS,27.0,1,0,1,237694,1.0,1,2023-08-03,-,-30.0360462,-51.2273329,,,,0.0,0.0
APARTAMENTO,ALUGAR,8410,600,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,20.0,1,0,1,240947,0.0,0,2023-08-03,-,-30.0790762,-51.1153224,,,,0.0,0.0
APARTAMENTO,ALUGAR,7070,395,RUA,JOSE BARCELLOS GARCIA,RUBEM BERTA,PORTO ALEGRE,RS,37.0,2,0,1,227724,0.0,0,2023-08-03,-,-30.0169084,-51.1009225,,,,0.0,0.0
APARTAMENTO,ALUGAR,16650,1290,RUA,JOAO ALFREDO,CIDADE BAIXA,PORTO ALEGRE,RS,40.0,1,0,1,227914,0.0,0,2023-08-03,-,-30.0432058,-51.2237715,,,,0.0,0.0
APARTAMENTO,ALUGAR,28500,1995,RUA,JOSE JULIANO,SAO SEBASTIAO,PORTO ALEGRE,RS,83.0,3,2,2,394443,0.0,0,2023-08-05,-,-30.0014549,-51.1425462,,,,1.0,1.0
APARTAMENTO,ALUGAR,48200,3800,AVENIDA,MARILAND,SAO JOAO,PORTO ALEGRE,RS,48.0,1,1,1,241126,1.0,1,2023-08-05,-,-30.0293858,-51.192923,,,,1.0,0.0
APARTAMENTO,ALUGAR,48390,4000,RUA,PORTO CALVO,IPANEMA,PORTO ALEGRE,RS,92.0,3,2,1,431420,0.0,1,2023-08-05,-,-30.1303266,-51.235027,,,,1.0,0.0
CASA EM CONDOMINIO,ALUGAR,63210,4600,RUA,HIPOLITO DA COSTA,SANTA TEREZA,PORTO ALEGRE,RS,140.0,4,2,3,423799,0.0,0,2023-08-05,-,-30.0673606,-51.2295546,,,,1.0,0.0
APARTAMENTO,ALUGAR,42160,3700,RUA,GENERAL JOAO TELLES,BOM FIM,PORTO ALEGRE,RS,70.0,2,1,2,435044,0.0,1,2023-08-05,-,-30.0322625,-51.2124507,,,,0.0,1.0
APARTAMENTO,ALUGAR,22990,2000,AVENIDA,DOS CUBANOS,PARTENON,PORTO ALEGRE,RS,27.0,1,0,1,429756,0.0,1,2023-08-05,-,-30.0586548,-51.1694455,,,,0.0,0.0
APARTAMENTO,ALUGAR,22620,2000,AVENIDA,DOS CUBANOS,PARTENON,PORTO ALEGRE,RS,27.0,1,0,1,429800,0.0,1,2023-08-05,-,-30.0586548,-51.1694455,,,,0.0,0.0
APARTAMENTO,ALUGAR,22600,2000,AVENIDA,DOS CUBANOS,PARTENON,PORTO ALEGRE,RS,27.0,1,0,1,429821,0.0,1,2023-08-05,-,-30.0586548,-51.1694455,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,49850,4500,RUA,ERONI SOARES MACHADO,HIPICA,PORTO ALEGRE,RS,144.0,3,2,2,436703,0.0,0,2023-08-05,-,-30.1537811,-51.1754156,,,,0.0,0.0
APARTAMENTO,ALUGAR,46350,3500,RUA,PROFESSOR CRISTIANO FISCHER,PETROPOLIS,PORTO ALEGRE,RS,72.0,2,1,2,436732,0.0,0,2023-08-05,-,-30.0554208,-51.1691642,,,,0.0,0.0
APARTAMENTO,ALUGAR,17050,1200,AVENIDA,JOSE ALOISIO FILHO,HUMAITA,PORTO ALEGRE,RS,53.0,2,1,1,319149,1.0,0,2023-08-05,-,-29.9764724,-51.1825072,,,,1.0,0.0
APARTAMENTO,ALUGAR,20190,1400,RUA,LUIZ DE CAMOES,SANTO ANTONIO,PORTO ALEGRE,RS,62.0,2,1,2,226811,1.0,0,2023-08-05,-,-30.0535097,-51.2003749,,,,1.0,0.0
APARTAMENTO,ALUGAR,20280,1790,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,50.0,1,0,1,390448,1.0,1,2023-08-05,-,-30.0336261,-51.228012,,,,0.0,0.0
APARTAMENTO,ALUGAR,13870,1100,RUA,GOMES DE FREITAS,JARDIM ITU,PORTO ALEGRE,RS,38.0,1,0,1,367365,1.0,0,2023-08-05,-,-30.0107691,-51.1431401,,,,0.0,0.0
APARTAMENTO,ALUGAR,29590,2500,AVENIDA,JOAO PESSOA,CENTRO HISTORICO,PORTO ALEGRE,RS,26.0,1,0,1,435348,1.0,0,2023-08-05,-,-30.0470064,-51.211756,,,,1.0,0.0
APARTAMENTO,ALUGAR,19210,1250,RUA,DOM VITAL,GLORIA,PORTO ALEGRE,RS,50.0,2,1,2,376000,1.0,0,2023-08-05,-,-30.0717593,-51.2021232,,,,0.0,0.0
APARTAMENTO,ALUGAR,20790,1500,TRAVESSA,SAO JACO,HIGIENOPOLIS,PORTO ALEGRE,RS,62.0,2,1,1,374274,1.0,0,2023-08-05,-,-30.0157126,-51.1816928,,,,0.0,0.0
APARTAMENTO,ALUGAR,15490,1150,AVENIDA,ALBERTO BINS,INDEPENDENCIA,PORTO ALEGRE,RS,85.0,3,0,1,383038,1.0,0,2023-08-05,-,-30.0278879,-51.2192861,,,,0.0,0.0
APARTAMENTO,ALUGAR,10190,790,RUA,SANTO ANTONIO,FLORESTA,PORTO ALEGRE,RS,37.0,1,0,1,344296,1.0,0,2023-08-05,-,-29.6357278,-50.4577898,,,,0.0,0.0
APARTAMENTO,ALUGAR,20450,1690,RUA,TOMAZ FLORES,INDEPENDENCIA,PORTO ALEGRE,RS,60.0,2,0,1,329690,1.0,0,2023-08-05,-,-30.0308315,-51.2159955,,,,0.0,0.0
APARTAMENTO,ALUGAR,17970,1500,RUA,GENERAL CALDWELL,MENINO DEUS,PORTO ALEGRE,RS,68.0,2,0,1,298866,1.0,0,2023-08-05,-,-30.0516307,-51.2148543,,,,0.0,0.0
APARTAMENTO,ALUGAR,12210,950,RUA,JERONIMO COELHO,CENTRO HISTORICO,PORTO ALEGRE,RS,33.0,1,0,1,307021,1.0,1,2023-08-05,-,-30.0197123,-51.0537699,,,,0.0,0.0
APARTAMENTO,ALUGAR,16580,1200,RUA,HONORIO LEMOS,VILA JOAO PESSOA,PORTO ALEGRE,RS,45.0,1,1,1,260400,1.0,0,2023-08-05,-,-29.6534948,-50.7645326,,,,0.0,0.0
APARTAMENTO,ALUGAR,39100,2450,AVENIDA,NEUSA GOULART BRIZOLA,PETROPOLIS,PORTO ALEGRE,RS,65.0,2,1,1,252863,1.0,0,2023-08-05,-,-30.038627,-51.1938992,,,,0.0,0.0
APARTAMENTO,ALUGAR,65030,6000,RUA,FELIZARDO FURTADO,PETROPOLIS,PORTO ALEGRE,RS,79.0,2,1,2,435175,0.0,1,2023-08-05,-,-30.0474023,-51.1836485,,,,1.0,0.0
APARTAMENTO,ALUGAR,30650,2300,RUA,ANITA GARIBALDI,MONT SERRAT,PORTO ALEGRE,RS,74.0,2,0,1,419636,0.0,0,2023-08-05,-,-30.022182,-51.1738111,,,,1.0,0.0
COBERTURA,ALUGAR,41610,3200,RUA,VISCONDE DE INHAUMA,MENINO DEUS,PORTO ALEGRE,RS,108.0,2,1,1,432592,0.0,1,2023-08-05,-,-30.058187,-51.2169984,,,,1.0,0.0
APARTAMENTO,ALUGAR,15600,1180,RUA,CORONEL MASSOT,CAMAQUA,PORTO ALEGRE,RS,61.0,2,0,1,436570,0.0,0,2023-08-05,-,-30.1000257,-51.2436587,,,,1.0,0.0
APARTAMENTO,ALUGAR,33550,2600,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,67.0,3,1,2,436661,0.0,1,2023-08-05,-,-30.0760656,-51.1315976,,,,1.0,0.0
APARTAMENTO,ALUGAR,23850,1900,RUA,DOM DIOGO DE SOUZA,CRISTO REDENTOR,PORTO ALEGRE,RS,58.0,2,0,1,436740,0.0,0,2023-08-05,-,-30.0158439,-51.1544919,,,,1.0,0.0
APARTAMENTO,ALUGAR,13260,1000,RUA,GOMES DE FREITAS,JARDIM ITU,PORTO ALEGRE,RS,36.0,2,0,1,431968,0.0,0,2023-08-05,-,-30.0107691,-51.1431401,,,,0.0,0.0
APARTAMENTO,ALUGAR,29110,2300,RUA,JACINTO GOMES,SANTANA,PORTO ALEGRE,RS,70.0,3,0,1,432405,0.0,0,2023-08-05,-,-30.0332477,-51.0554987,,,,0.0,0.0
APARTAMENTO,ALUGAR,17850,1400,RUA,TENENTE ARY TARRAGO,JARDIM ITU,PORTO ALEGRE,RS,57.0,2,1,1,435035,0.0,0,2023-08-05,-,-30.0315763,-51.1345354,,,,1.0,0.0
APARTAMENTO,ALUGAR,25160,2100,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,52.0,2,1,1,432473,0.0,0,2023-08-05,-,-30.065304,-51.1518789,,,,0.0,0.0
APARTAMENTO,ALUGAR,25160,2100,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,52.0,2,1,1,432483,0.0,0,2023-08-05,-,-30.065304,-51.1518789,,,,0.0,0.0
